X,Y,Z
-105.70263888902669,39.65041666697234,3312.54296875
-105.70208333347061,39.65041666697234,3347.11181640625
-105.70152777791454,39.65041666697234,3390.208984375
-105.70097222235847,39.65041666697234,3412.234619140625
-105.7004166668024,39.65041666697234,3417.10546875
-105.69986111124632,39.65041666697234,3427.005126953125
-105.69902777791222,39.65041666697234,3451.10205078125
-105.69847222235614,39.65041666697234,3471.9482421875
-105.69791666680007,39.65041666697234,3494.075927734375
-105.697361111244,39.65041666697234,3517.46484375
-105.69680555568793,39.65041666697234,3539.429443359375
-105.69597222235382,39.65041666697234,3577.87646484375
-105.69541666679775,39.65041666697234,3605.843505859375
-105.69486111124168,39.65041666697234,3635.142822265625
-105.6943055556856,39.65041666697234,3663.22607421875
-105.69375000012954,39.65041666697234,3692.975341796875
-105.69319444457346,39.65041666697234,3721.155517578125
-105.69236111123935,39.65041666697234,3764.634765625
-105.69180555568329,39.65041666697234,3779.632080078125
-105.69125000012721,39.65041666697234,3782.431640625
-105.69069444457114,39.65041666697234,3775.211181640625
-105.69013888901506,39.65041666697234,3760.971435546875
-105.68930555568096,39.65041666697234,3738.146728515625
-105.68875000012488,39.65041666697234,3723.41357421875
-105.68819444456881,39.65041666697234,3707.072998046875
-105.68763888901275,39.65041666697234,3690.800537109375
-105.68708333345667,39.65041666697234,3675.474365234375
-105.6865277779006,39.65041666697234,3659.96044921875
-105.6856944445665,39.65041666697234,3629.766357421875
-105.68513888901042,39.65041666697234,3611.647705078125
-105.68458333345434,39.65041666697234,3599.17626953125
-105.68402777789828,39.65041666697234,3587.4619140625
-105.6834722223422,39.65041666697234,3572.77880859375
-105.68291666678613,39.65041666697234,3555.083984375
-105.68208333345203,39.65041666697234,3529.85009765625
-105.68152777789595,39.65041666697234,3514.5908203125
-105.68097222233988,39.65041666697234,3500.3818359375
-105.68041666678381,39.65041666697234,3483.021728515625
-105.67986111122774,39.65041666697234,3464.732177734375
-105.67902777789362,39.65041666697234,3440.525146484375
-105.67847222233756,39.65041666697234,3423.60693359375
-105.67791666678148,39.65041666697234,3409.737060546875
-105.67736111122541,39.65041666697234,3396.788818359375
-105.67680555566933,39.65041666697234,3387.01123046875
-105.67625000011327,39.65041666697234,3378.637451171875
-105.67541666677916,39.65041666697234,3369.736083984375
-105.67486111122308,39.65041666697234,3365.7109375
-105.67430555566702,39.65041666697234,3362.58056640625
-105.67375000011094,39.65041666697234,3358.558349609375
-105.67319444455487,39.65041666697234,3354.928955078125
-105.67236111122077,39.65041666697234,3355.16162109375
-105.67180555566469,39.65041666697234,3337.68896484375
-105.67125000010861,39.65041666697234,3314.465576171875
-105.67069444455255,39.65041666697234,3288.446533203125
-105.67013888899648,39.65041666697234,3277.7451171875
-105.6695833334404,39.65041666697234,3250.885986328125
-105.6687500001063,39.65041666697234,3223.923583984375
-105.66819444455022,39.65041666697234,3214.340087890625
-105.66763888899415,39.65041666697234,3209.226806640625
-105.66708333343809,39.65041666697234,3207.254638671875
-105.66652777788201,39.65041666697234,3213.924560546875
-105.66597222232593,39.65041666697234,3228.17626953125
-105.66513888899183,39.65041666697234,3259.0595703125
-105.66458333343576,39.65041666697234,3268.720703125
-105.66402777787968,39.65041666697234,3276.205322265625
-105.6634722223236,39.65041666697234,3291.478759765625
-105.66291666676754,39.65041666697234,3320.65966796875
-105.66208333343343,39.65041666697234,3350.868408203125
-105.66152777787735,39.65041666697234,3367.868408203125
-105.66097222232129,39.65041666697234,3383.11279296875
-105.66041666676522,39.65041666697234,3398.43701171875
-105.65986111120914,39.65041666697234,3411.98193359375
-105.65930555565308,39.65041666697234,3422.81103515625
-105.65847222231896,39.65041666697234,3436.613037109375
-105.65791666676289,39.65041666697234,3448.4375
-105.65736111120682,39.65041666697234,3461.0068359375
-105.65680555565075,39.65041666697234,3475.299072265625
-105.65625000009467,39.65041666697234,3490.421875
-105.65541666676057,39.65041666697234,3514.8076171875
-105.6548611112045,39.65041666697234,3530.65283203125
-105.65430555564842,39.65041666697234,3542.951416015625
-105.65375000009236,39.65041666697234,3552.303955078125
-105.65319444453628,39.65041666697234,3555.54638671875
-105.6526388889802,39.65041666697234,3550.533203125
-105.6518055556461,39.65041666697234,3551.50537109375
-105.65125000009003,39.65041666697234,3548.92431640625
-105.65069444453395,39.65041666697234,3549.319091796875
-105.65013888897788,39.65041666697234,3539.510498046875
-105.64958333342182,39.65041666697234,3528.36279296875
-105.64902777786574,39.65041666697234,3517.99560546875
-105.64819444453164,39.65041666697234,3502.40673828125
-105.64763888897556,39.65041666697234,3491.36083984375
-105.64708333341949,39.65041666697234,3473.486083984375
-105.64652777786341,39.65041666697234,3447.5458984375
-105.64597222230735,39.65041666697234,3423.20068359375
-105.64513888897324,39.65041666697234,3394.17236328125
-105.64458333341716,39.65041666697234,3373.601318359375
-105.6440277778611,39.65041666697234,3354.380615234375
-105.64347222230502,39.65041666697234,3341.308837890625
-105.64291666674895,39.65041666697234,3332.2998046875
-105.64236111119288,39.65041666697234,3325.585693359375
-105.64152777785877,39.65041666697234,3325.309814453125
-105.6409722223027,39.65041666697234,3325.842041015625
-105.64041666674663,39.65041666697234,3326.92333984375
-105.63986111119056,39.65041666697234,3330.308837890625
-105.63930555563448,39.65041666697234,3337.59033203125
-105.63847222230038,39.65041666697234,3354.024658203125
-105.6379166667443,39.65041666697234,3364.8525390625
-105.63736111118823,39.65041666697234,3373.685546875
-105.63680555563217,39.65041666697234,3380.54248046875
-105.63625000007609,39.65041666697234,3386.89453125
-105.63569444452001,39.65041666697234,3393.599365234375
-105.63486111118591,39.65041666697234,3407.75146484375
-105.63430555562984,39.65041666697234,3422.006103515625
-105.63375000007376,39.65041666697234,3438.863037109375
-105.63319444451768,39.65041666697234,3456.128173828125
-105.63263888896162,39.65041666697234,3471.915771484375
-105.63208333340555,39.65041666697234,3489.50634765625
-105.63125000007143,39.65041666697234,3513.091552734375
-105.63069444451537,39.65041666697234,3525.97509765625
-105.6301388889593,39.65041666697234,3530.72216796875
-105.62958333340322,39.65041666697234,3518.4716796875
-105.62902777784716,39.65041666697234,3505.76220703125
-105.62819444451304,39.65041666697234,3485.784912109375
-105.62763888895697,39.65041666697234,3470.7119140625
-105.6270833334009,39.65041666697234,3451.43701171875
-105.62652777784483,39.65041666697234,3423.786376953125
-105.62597222228875,39.65041666697234,3397.908203125
-105.62541666673269,39.65041666697234,3380.276123046875
